date,borough,count_pm25,count_dew,count_humidity,count_so2,count_pressure,count_o3,count_no2,count_temperature,count_wind_speed,count_wind_speed_2,count_wind_gust,count_wind_gust_2,count_co,min_pm25,min_dew,min_humidity,min_so2,min_pressure,min_o3,min_no2,min_temperature,min_wind_speed,min_wind_speed_2,min_wind_gust,min_wind_gust_2,min_co,max_pm25,max_dew,max_humidity,max_so2,max_pressure,max_o3,max_no2,max_temperature,max_wind_speed,max_wind_speed_2,max_wind_gust,max_wind_gust_2,max_co,median_pm25,median_dew,median_humidity,median_so2,median_pressure,median_o3,median_no2,median_temperature,median_wind_speed,median_wind_speed_2,median_wind_gust,median_wind_gust_2,median_co,variance_pm25,variance_dew,variance_humidity,variance_so2,variance_pressure,variance_o3,variance_no2,variance_temperature,variance_wind_speed,variance_wind_speed_2,variance_wind_gust,variance_wind_gust_2,variance_co
2020-07-24,The Bronx,72,36,72,,72,23,,72,,70,,24,24,13,19,61,,1013.9,17.6,,22.5,,0.2,,1,1.6,36,21,91.3,,1019.3,34.4,,28,,11.3,,11,4.4,24,21,78,,1017.2,24.8,,25,,3,,5.2,1.9,351.95,3.5,580.37,,19.18,292.29,,15.17,,53.1,,77.17,4.16
2020-08-08,The Bronx,48,10,48,,48,24,,48,,46,,24,24,7,18,51,,1017.1,13.6,,21.1,,0.5,,2,1.8,55,20,92.5,,1021.3,45.6,,28.8,,11,,11.2,6.4,24,19,78,,1019.3,20,,23.8,,3.5,,6.7,3.2,1710.9,4,1187.66,,12.57,1314.27,,45.71,,75.04,,61.21,23.64
2020-09-12,The Bronx,50,46,72,,72,24,,72,,71,,24,13,2,9,46,,1022.5,12.1,,15,,0.2,,2.6,1.4,25,14,79,,1027,25.6,,23,,7.2,,12.2,2.4,12,12,63.5,,1024.7,16,,19,,4.1,,8.5,1.8,250.2,16.43,779.16,,14.31,219.11,,39.25,,34.6,,104.35,0.84
2020-10-12,The Bronx,44,24,48,,48,24,,48,,48,,36,24,2,7,66,,1014.8,13.6,,10.6,,4.6,,10.8,0.6,16,13,95,,1024,27.2,,15,,14.2,,25.2,1.3,7,9,87,,1021,16.8,,12.5,,7.9,,14.7,1,86.1,35.36,575.83,,63.26,202.2,,12.7,,56.32,,193.46,0.6
2020-04-20,The Bronx,66,46,62,,72,23,39,72,,66,,24,14,2,-6,26,,1000.8,4.8,6.8,8.3,,0.5,,2,1.6,36,3,57,,1005.8,34.4,29.8,14,,12,,15.2,3.4,23,-2,40,,1003.9,28.1,12.4,11.1,,4.6,,6.3,2,1078.56,95.5,967.07,,16.56,644.65,461.18,13.74,,88.63,,184.6,3.79
2020-05-05,The Bronx,62,40,70,,70,24,48,70,,69,,36,23,1,-11,13,,1008.7,24.8,3.6,7.7,,0.2,,1,1.3,44,3,57,,1013.5,38.4,24,17,,17,,23,2.6,11,-7,27,,1011.4,28.1,5.3,11.8,,8.2,,15,1.4,1431.46,168.49,2326.08,,15.26,257.2,230.89,94.53,,186.27,,304.99,1.08
2020-08-22,The Bronx,48,16,48,,48,24,,48,,47,,25,24,25,16.5,39.5,,1010.6,19.2,,23.8,,1,,2.2,2.4,52,20,84.5,,1015.5,45.6,,32,,11,,14.2,4.5,36,19,65.2,,1012.5,24.1,,27,,4.1,,9.2,3,575.89,12.6,1629.2,,16.1,905.43,,63.55,,45.33,,95.81,2.4
2020-08-30,The Bronx,66,20,72,,72,24,,72,,72,,40,24,1,10,36,,998.3,11.2,,20.4,,2,,3.5,1.2,18,18,72.7,,1014.6,25.6,,26.6,,25,,31,3.6,12,12,53,,1006.4,21.6,,23,,10.5,,17.3,1.4,249.9,35.37,1010.66,,179.79,170.03,,29.29,,196.43,,359.56,3.34
2020-11-11,The Bronx,48,18,48,,48,23,,48,,46,,25,24,4,14,77,,1010,2.4,,16.3,,0.2,,2.2,1.7,30,18,95,,1018.9,17.6,,21,,4.8,,10.7,4,19,16,88,,1015.3,5.6,,18.3,,2,,5.2,2.6,608.07,18.68,238.83,,57.83,213.13,,16.09,,14.01,,44.16,5.15
2020-02-15,The Bronx,24,,,,,24,24,,,,,,24,16,,,,,12.8,12.2,,,,,,1.9,34,,,,,23.3,26.9,,,,,,5.1,27,,,,,19.2,17.5,,,,,,2.5,234.62,,,,,83.68,176.79,,,,,,7.24
2020-02-17,The Bronx,24,,,,,24,24,,,,,,24,25,,,,,6.4,8.6,,,,,,1.8,51,,,,,32,33.8,,,,,,4.9,43,,,,,20,21,,,,,,2.8,491.29,,,,,785.68,656.76,,,,,,11.78
2020-02-11,The Bronx,24,,,,,16,19,,,,,,17,17,,,,,0.8,11.2,,,,,,2.2,63,,,,,19.2,28.7,,,,,,5.2,33,,,,,3.2,22.1,,,,,,4.2,1495.58,,,,,326.83,223.65,,,,,,6.91
2020-02-10,The Bronx,24,,,,,21,2,,,,,,2,19,,,,,0.8,19.2,,,,,,2.6,51,,,,,21.6,20.8,,,,,,2.8,33,,,,,10.4,19.2,,,,,,2.6,1057.37,,,,,527.8,12.8,,,,,,0.2
2020-02-09,The Bronx,24,,,,,24,24,,,,,,24,21,,,,,0.8,8.5,,,,,,2,56,,,,,24.8,42.3,,,,,,6.9,38,,,,,14.5,20.6,,,,,,2.8,965.92,,,,,499.43,986.96,,,,,,20.81
2019-12-31,The Bronx,24,,,,,23,24,,,,,,23,13,,,,,4,9.8,,,,,,1.7,48,,,,,24.8,28.4,,,,,,5,34,,,,,14.5,21,,,,,,2.9,1014.13,,,,,324.03,334.41,,,,,,8.31
2020-02-13,The Bronx,24,,,,,23,24,,,,,,24,7,,,,,1.6,12,,,,,,2,62,,,,,25.6,45.4,,,,,,6.3,37,,,,,12.8,30.1,,,,,,3.4,2212.1,,,,,622.63,918.37,,,,,,19.15
2020-01-02,The Bronx,71,,,,,24,48,,,,,,24,35,,,,,1.6,16.8,,,,,,2.3,70,,,,,19.2,37.7,,,,,,8,52,,,,,8,31.6,,,,,,4.3,557.56,,,,,233.27,261.55,,,,,,19.83
2020-02-18,The Bronx,24,,,,,23,21,,,,,,24,25,,,,,7.3,9.4,,,,,,1.9,54,,,,,26.4,31.1,,,,,,3.5,35,,,,,24.1,18.5,,,,,,2.3,837.81,,,,,362.24,398.08,,,,,,2.77
2020-02-12,The Bronx,24,,,,,24,24,,,,,,24,27,,,,,13.6,6.5,,,,,,1.6,52,,,,,28.9,27.8,,,,,,3.3,34,,,,,22.4,15.9,,,,,,2.2,510.71,,,,,246.37,459.11,,,,,,2.71
2019-12-30,The Bronx,24,,,,,20,24,,,,,,24,7,,,,,20,6.9,,,,,,1.3,29,,,,,25.6,13.7,,,,,,2.7,13,,,,,23.3,10.9,,,,,,1.5,501.14,,,,,25.01,33.83,,,,,,1.53
2020-01-01,The Bronx,25,,,,,22,24,,,,,,24,23,,,,,14.5,6.1,,,,,,1.9,43,,,,,19.2,16.8,,,,,,2.8,31,,,,,16.8,9.4,,,,,,2.2,395.57,,,,,28.12,95.63,,,,,,0.57
2020-02-14,The Bronx,24,,,,,24,23,,,,,,24,15,,,,,17.6,8.1,,,,,,1.8,38,,,,,27.2,15.5,,,,,,2.9,28,,,,,22.4,12.5,,,,,,2.1,274.49,,,,,76.48,73.14,,,,,,0.83
2020-02-16,The Bronx,24,,,,,24,24,,,,,,24,20,,,,,0.8,13.2,,,,,,2.4,65,,,,,20.8,46.2,,,,,,9.3,34,,,,,15.2,22.9,,,,,,3.5,1848.7,,,,,447.56,835.45,,,,,,39.44
2020-02-19,The Bronx,41,,,,,24,34,,,,,,23,15,,,,,4,7.1,,,,,,1.7,52,,,,,32,32.4,,,,,,5,27,,,,,25.6,12.2,,,,,,1.9,639.9,,,,,558.97,390.8,,,,,,7.94
2020-01-05,Manhattan,58,18,72,,72,24,21,72,64,64,68,68,33,4,-9,38,,415.4,14.5,0.1,-2.2,0.1,0.1,1,1,1.2,60,-2,94,,1015.5,26.4,25.1,6,9.2,9.2,20,20,3.6,31,-7,56.6,,1006.7,21.6,3.8,3,2.8,2.8,8.2,8.2,2,1921.75,38.99,1146.45,,787441,88.45,451.41,30.03,62.68,62.68,270.78,270.78,3.38
2020-02-17,Manhattan,70,,,,,24,24,,,,,,43,11,,,,,2.4,6.5,,,,,,1.2,79,,,,,30.4,33.4,,,,,,5.6,46,,,,,16,14.9,,,,,,3,2221.95,,,,,824.22,847.25,,,,,,15.72
2020-05-27,Manhattan,38,30,71,,71,24,34,71,,37,,35,42,2,14,54,,415.3,6.4,5.6,15.1,,0.1,,0.1,1,34,17,99,,1025.1,29.6,19.5,28,,5.6,,7.8,4.2,11,16,82,,1023,13.6,11.2,19.5,,2,,4,2,783.71,8.24,1715.12,,839190,523.97,155.5,149.12,,18.2,,79.48,6.72
2020-06-25,Manhattan,65,38,72,,72,23,30,72,,52,,25,47,4,9,30,,415.3,21.6,4.7,17.7,,0.1,,0.1,1.4,59,16,86,,1016.2,62.2,23.2,30,,7.2,,8,2.8,31,13,50,,1013.2,29.6,9.3,24,,2,,3.5,1.8,1492.25,30.9,2296.75,,808015,1852,234.55,105.09,,22.67,,78.67,1.15
2020-08-12,Manhattan,48,15,46,,46,24,,46,,29,,24,24,7,22,48.9,,415.3,8.8,,22,,0.1,,0.4,1.9,108,25,100,,1018.9,84,,32.2,,2.2,,4.8,5.8,49,23,80.7,,415.4,21.6,,26.1,,1.2,,1.8,3.2,5864.57,9.93,1783.91,,923198,5258.78,,67.98,,4.74,,17.35,10.3
2020-01-07,Manhattan,72,21,72,,72,24,24,72,50,,69,,44,13,-8,43.2,,418.6,1.6,12.1,-0.9,0.1,,0.1,,1.2,71,-1,85.6,,1018.7,16,35.2,7.5,3.8,,11.4,,8.5,40,-6,56.1,,1011.5,10.4,21.3,3.7,1,,2.2,,3.5,1515.48,52.14,1202.36,,793391,157.72,438.6,51.87,10.38,,72.45,,25.97
2020-02-06,Manhattan,78,18,96,,96,24,24,96,83,,96,,18,1,-1.5,57.4,,420.5,0.8,11.2,0,0.1,,0.8,,2.3,57,4,97,,1015.3,15.2,26,5.5,7,,13.2,,5.5,23,3,92,,999.9,8.8,16.7,4.3,1.2,,4.3,,3.4,1339.57,18.51,488.54,,639443,201.12,155.37,25.87,29.01,,104.26,,8.27
2020-02-16,Manhattan,71,,,,,22,21,,,,,,38,10,,,,,0.8,0.1,,,,,,2.3,73,,,,,20,36.2,,,,,,8.9,36,,,,,12.1,16.7,,,,,,6,1739.31,,,,,370.35,874.35,,,,,,41.5
2020-05-13,Manhattan,40,24,72,,72,24,48,72,,50,,45,40,1,-8,17.3,,415.3,22.4,4.4,1.5,,0.1,,0.2,1.2,42,-1,75,,1027.7,37.6,39.2,17,,5.1,,11.6,3.1,11,-6,38.8,,1023.9,30.4,8.1,9.8,,2,,4.5,1.6,996.15,30.65,3258.98,,836329,244.35,608.17,245.16,,15.42,,90.64,2.42
2020-06-17,Manhattan,47,21,72,,72,24,24,72,,28,,40,29,2,9,40,,415.3,8.8,5.6,12.2,,0.2,,0.2,1.2,52,17,96.5,,1026.7,33.6,18.6,27.7,,2,,8.7,2.3,13,13,72,,1022.1,20,9.3,21,,1,,4.2,1.6,1472.12,63.62,2334.59,,834256,575.21,126.26,177.19,,3.37,,59.43,1.37
2020-07-12,Manhattan,64,19,72,,72,23,,72,,60,,41,34,1,15,40,,415.3,18.4,,19.5,,0.2,,1.3,1.2,53,21,97,,1009.4,37.6,,30.6,,4.1,,7.5,2.6,21,18,69,,1004.3,28.9,,25.1,,1.9,,5,1.6,1827.9,25.44,2358.31,,785540,348.62,,103.31,,7.49,,28.53,1.39
2020-09-22,Manhattan,47,24,72,,72,24,23,72,,36,,35,45,3,0,24,,416.3,4,0.1,2.7,,0.2,,0.1,1.2,59,6,98.8,,1028.1,28.9,19.7,22,,3,,10.5,3.1,13,3,57.2,,1012.8,21.6,13,13.6,,1.5,,3.3,1.7,2143.58,22.16,5280.56,,798614,630.95,742.52,367.53,,5.96,,86.48,1.93
2020-02-12,Manhattan,69,,,,,24,24,,,,,,42,9,,,,,9.6,5.6,,,,,,1.2,62,,,,,27.2,29.7,,,,,,4.8,35,,,,,21.6,12.1,,,,,,2.3,1039.58,,,,,289.62,427.86,,,,,,9.33
2020-07-06,Manhattan,69,24,72,,72,24,24,72,,34,,32,42,3,14,30,,415.3,7.3,6.5,19.4,,0.2,,0.1,1.2,81,21,96,,1020.6,94.3,35.2,35,,2.9,,9.2,6.1,50,18,78,,1014.9,29.6,14.9,24,,1.5,,2.9,2.7,3942.83,55.21,4522.36,,813766,6815.32,693.64,208.44,,6.9,,58.39,12.3
2020-01-04,Manhattan,68,4,72,,72,8,24,72,27,27,63,63,45,18,1,12,,416.4,0.8,6.5,3.7,0.1,0.1,0.2,0.2,2.3,90,3,98.6,,1008.4,17.6,21.3,11.1,5.6,5.6,10.8,10.8,10.2,56,2,96,,999.5,4.8,18.6,7.3,0.6,0.6,1.5,1.5,6.5,1975.9,9.17,1256.27,,766209,405.55,191.76,37.66,17.96,17.96,45.82,45.82,42.98
2020-03-27,Manhattan,69,24,72,,72,24,24,72,56,,49,,64,3,-9,15.5,,416.1,7.3,5.6,5.1,0.1,,0.2,,1.2,55,7,87.6,,1019.2,36.8,28.8,20,5.1,,11.5,,5.1,30,-2,47,,1009.1,23.3,12.1,13,1.9,,4,,2.3,1619.24,326.88,5695,,792348,856.2,358.49,171.71,13.58,,100.75,,7.91
2020-05-06,Manhattan,44,24,72,,72,24,48,72,,50,,45,46,2,2,38.4,,415.3,18.4,6,3.4,,0.1,,0.4,1.2,56,7,90.6,,1012.8,32,27.8,15.2,,5.6,,10,3.7,17,4,66.7,,1009.2,20.8,11.2,9,,1.5,,4.2,2.3,1358.96,19.33,1496.41,,797567,192.7,266.51,52.61,,23.82,,92.37,2.72
2020-09-29,Manhattan,60,22,72,,72,24,28,72,,51,,43,45,2,17,77,,415.3,9.6,2.8,18.3,,0.2,,0.3,1.2,60,21,100,,1013.8,18.4,17.6,22.7,,3.1,,10.3,3.5,22,20,93,,1007.3,15.2,11.2,21,,1.4,,4.1,2.6,1956.75,19.34,259.1,,793733,54.9,198.47,12.54,,6.3,,66.49,4.3
2020-10-11,Manhattan,67,40,72,,72,24,21,72,,68,,43,55,7,8,51.1,,417,13.6,0.1,12.2,,0.1,,0.8,0.8,65,16,92.7,,1023.7,20.8,11.2,19,,5.6,,9.2,3.4,30,10,65.1,,1016.2,17.6,5.6,17,,2,,4.6,2.2,2805.68,53.38,1642.6,,814378,39.51,59.61,27.47,,14.81,,40.83,5.05
2020-02-27,Manhattan,34,,66,,65,24,24,66,65,,65,,9,4,,28.9,,415.4,15.2,2.8,-1.4,0.2,,3,,1.2,33,,99,,1009.5,30.4,16.7,7.2,19,,37.8,,2.3,14,,48.3,,996.6,27.2,5.6,4.2,4.6,,13.2,,1.2,560.44,,5308.4,,663272,190.35,116.92,59.61,308.35,,936.87,,3.36
2020-03-26,Manhattan,51,23,72,,72,24,24,72,57,,47,,70,3,-3,38.4,,416.6,5.6,5.6,-2.2,0.1,,0.3,,1.2,45,4,97.5,,1018.9,31.2,31.5,17.1,5.1,,8.6,,5.7,28,-1,62,,1011.3,23.3,16.7,9,1.5,,4,,2.4,1180.92,61.19,3118.41,,797343,303.9,440.24,317.61,11.4,,59.26,,6.34
2020-05-02,Manhattan,43,19,72,,72,24,44,72,,56,,49,62,2,1,23,,415.3,21.6,2.8,5.3,,0.1,,0.3,1.2,42,8,95.5,,1016.9,34.4,13.6,23.3,,5,,13.6,3.4,10,3,44.5,,1012,27.2,4.7,16.8,,1.7,,5.1,1.6,1377.96,30.64,3710.8,,805483,151.42,76.32,243.16,,16.09,,126.54,2.52
2020-09-14,Manhattan,59,20,72,,72,24,30,72,,53,,49,28,1,5,37,,415.3,7.3,4.3,13.7,,0.1,,0.2,1.2,50,17,96.2,,1025.3,24.1,19.5,24,,4.1,,10.2,2.3,11,12,60.4,,1017.6,16,9.3,21,,1.4,,5.1,1.6,1938.69,163.66,3110.53,,821622,244.87,154.37,66.61,,10.59,,82.97,1.1
2020-09-21,Manhattan,50,22,72,,72,24,24,72,,43,,36,39,3,0,30.7,,416.9,6.4,5.6,3.8,,0.1,,0.1,1.2,55,3,92.5,,1036.2,24.1,20.4,18.3,,4.6,,9.7,3,17,2,53,,1030.1,14.5,11.9,12,,1.5,,3.7,1.7,1874.51,7.27,4117.33,,836081,280.66,228.43,208.54,,10.27,,66.21,2.77
2020-11-04,Manhattan,72,24,67,,67,24,24,67,,35,,36,42,1,-2,38,,415.9,0.8,9.3,-1.1,,0.1,,0.2,2.3,92,8,93,,1032.5,25.6,33.4,17,,3.6,,9.2,10.6,33,2,60,,1028.7,11.2,20.4,11.9,,2,,2.7,3.9,3501.21,121.96,2412.27,,864673,681.14,530.73,327.52,,8.4,,90.83,34.86
2020-11-14,Manhattan,7,5,8,,8,3,4,8,,5,,3,7,32,2,65,,419.3,4.8,18.6,3,,0.1,,1.1,2.3,42,3,99,,1017.9,10.4,22.3,9,,2.5,,2.6,3.8,38,2,93,,1016.5,10.4,18.6,3.9,,1.5,,2,3.2,115.71,3,2092.68,,955587,104.53,35.8,54.41,,11.53,,5.7,3.26
2020-02-09,Manhattan,72,,2,,2,21,21,2,,,,,34,2,,68.5,,420,1.6,0.1,-5.5,,,,,2.3,67,,71.7,,1030.4,23.3,27.8,1.6,,,,,9,38,,68.5,,420,12.1,13,-5.5,,,,,4.1,1368.71,,51.2,,1862940,337.89,396.03,252.05,,,,,13.49
2020-03-23,Manhattan,61,24,72,,72,21,24,72,72,,66,,38,1,-5,55,,417.2,20,4.7,0.2,0.6,,3.1,,1.2,37,4,99,,1038.9,28.9,20.4,5,7.5,,18.2,,3,17,1,86,,1017,23.3,8.4,2.4,2.6,,7.7,,2.1,718.33,72.13,1695.34,,822305,43.22,154.78,11.77,26.64,,97.63,,2.82
2020-04-15,Manhattan,47,24,72,,72,22,72,72,,59,,50,29,1,-12,18,,415.4,21.6,2.8,1.9,,0.2,,0.1,1.2,39,1,79.5,,1016.2,36.1,22.3,11.3,,4.6,,13.5,3,14,-8,41,,1013.5,32.8,6.8,8,,2.2,,6.5,1.8,1033.65,194.27,3532.39,,807620,185.05,144.19,59.7,,12.24,,100.32,1.83
2020-10-28,Manhattan,33,22,72,,72,17,24,72,,33,,35,24,8,6,66,,415.7,0.8,9.3,7.7,,0.1,,0.1,2.3,50,12,100,,1020.6,11.2,22.3,14,,3.2,,3.8,4.8,30,11,93,,1013.9,1.6,15.8,11.1,,1.3,,1,4.2,1206.89,29.08,593.43,,802994,147.29,102.38,25.54,,7.34,,8.1,6.43
2020-03-28,Manhattan,72,24,72,,72,24,24,72,65,,51,,57,9,-7,25,,415.4,16.8,3.8,2.3,0.1,,0.2,,1.2,41,7,100,,1021.6,32,13.9,12,5.4,,10.8,,4,26,4,81,,1017.9,22.4,9.3,7.3,1.3,,3.2,,2.3,694.32,232.55,4000.99,,811958,151.23,97.21,35.34,22.53,,73.26,,4.91
2020-04-10,Manhattan,66,24,72,,72,24,20,72,,70,,67,32,1,-6,34,,416,26.4,1.9,2.2,,0.5,,4,1.2,31,0,85,,1007.7,35.2,5.6,9,,9.2,,22.2,2.3,11,-3,53,,994.5,28.1,3.8,6,,3.5,,10.7,1.7,595.86,36.8,1372,,754988,43.19,10.57,26.36,,27.27,,158.42,0.76
2020-08-20,Manhattan,53,20,72,,72,22,26,72,,39,,50,37,1,8,31,,415.3,7.3,4.7,11.7,,0.2,,0.1,1.2,52,16,97.9,,1019.6,45.6,29.7,27.8,,3,,6,4.7,17,13,64,,1014.9,22.4,10.2,20.2,,1.2,,3.6,2,1945.73,36.21,4322.43,,814368,1577.08,475.76,201.01,,4.94,,27.79,9.31
2020-09-26,Manhattan,72,20,72,,72,24,24,72,,42,,37,71,4,14,56,,415.3,2.4,3.8,14.4,,0.1,,0.1,1.2,101,19,99,,1020.9,32.8,22.3,24.7,,3,,6.7,6,40,16,83.7,,1016.6,16,12.1,20.3,,1.3,,3.7,2.9,5863.07,24.91,1118.23,,814976,964.46,407.16,88.09,,7.63,,47.21,12.35
2020-03-07,Manhattan,64,,72,,72,23,69,72,67,,72,,55,3,,12.5,,415.4,22.4,4.7,-0.5,0.1,,0.5,,1.8,65,,90,,1028.8,32,17.6,10,7.1,,18.7,,3.4,21,,40.9,,1016.6,26.4,10.1,4,3,,8.7,,2.2,1077.38,,7675.46,,816176,115.94,128.21,75.23,29.76,,214.68,,0.89
2020-07-02,Manhattan,71,29,72,,72,24,24,72,,41,,30,44,1,15,33,,415.3,12.8,7.5,16.6,,0.1,,0.2,1.2,63,19,98.8,,1011.8,41.6,22.3,33.1,,4.1,,7.1,3.4,26,18,63.6,,1007.6,20,11.2,26.5,,1.5,,2.8,1.9,2997.19,10.2,4093.19,,795096,958.52,218.94,256.83,,6.85,,42.31,3.24
2020-08-04,Manhattan,59,22,60,,60,24,13,60,,46,,44,30,1,18,61,,415.3,4.8,3.8,20.5,,0.2,,0.3,0.9,73,24,99,,1018.6,28.1,22.3,26,,8.5,,24.5,3.7,23,21,94,,1004,12.8,14.9,23,,2,,5.2,1.5,4065.41,34.16,983.69,,853405,638.49,350.61,17.12,,47.31,,375.85,5.73
2020-02-15,Manhattan,70,,,,,24,24,,,,,,37,3,,,,,13.6,8.4,,,,,,1.2,61,,,,,20.8,24.1,,,,,,5.7,25,,,,,16.8,13,,,,,,2.8,1206.95,,,,,49.06,187.44,,,,,,10.49
2020-05-19,Manhattan,43,23,57,,57,21,22,57,,25,,30,31,2,-2,21.4,,415.4,24.1,3.8,8.3,,0.2,,0.1,1.5,38,9,88.9,,1029.4,35.2,12.1,21.6,,4,,11.8,3.4,18,2,44,,1021.3,28.1,6.5,14,,1.6,,5.7,1.8,525.41,95.1,3729.25,,923946,146.32,51.65,113.27,,8.42,,108.4,3.65
2020-06-19,Manhattan,61,27,72,,72,24,24,72,,61,,66,54,1,17,0.8,,415.3,8.8,4.7,18,,0.1,,0.2,1.2,60,19,100,,1020.9,44,16.7,30.2,,5.6,,9.5,3.1,17,18,73,,1018.2,17.6,9.3,23.3,,1.6,,3.8,1.6,2581.83,3.28,4267.45,,821301,1287.09,92.47,104.87,,17.73,,62.34,1.76
2020-07-21,Manhattan,72,16,71,,71,24,24,71,,32,,31,27,3,17,40,,415.3,13.6,5.6,20,,0.2,,0.2,1.4,59,19,94.1,,1017.6,68.6,21.3,34.4,,2.3,,6.1,3.8,33,18,60,,1014.1,28.1,13.9,27,,1.5,,2.8,2.2,1791.11,5.17,2592.45,,816684,3271.81,206.9,143.01,,3.88,,40.45,3.89
2020-07-27,Manhattan,55,17,72,,72,24,7,72,,50,,44,27,15,17,38,,415.3,17.6,4.7,20.5,,0.1,,0.2,1.2,59,21,93,,1013.2,48.8,10.2,35.5,,4.6,,9,3.2,38,19,57,,1007.6,41.6,5.6,30,,1.6,,4,2.2,1314.15,9.93,2071.25,,794780,1169.21,33.92,182.88,,14.36,,61.18,2.38
2020-08-11,Manhattan,48,19,48,,48,23,,48,,34,,23,24,2,21,46.8,,415.3,11.2,,20.6,,0.1,,0.1,2.2,62,23,99,,1016.5,42.4,,32.2,,3.5,,7.9,3.5,44,22,78,,416.1,20.8,,27,,1.9,,5.1,2.7,3067.87,3.68,1600.4,,918654,1260.86,,90.68,,5.61,,85.13,1.84
2020-10-15,Manhattan,68,45,72,,72,21,23,72,,54,,28,32,1,7,49,,415.6,4,2.8,7.7,,0.6,,0.1,2.3,65,16,99,,1017.9,36.1,25.1,23,,7.2,,12.2,7.1,30,12,73.5,,1014.5,28.9,8.4,17.6,,3,,9.6,3.1,2308.14,59.07,1824.33,,801073,1252.86,694.43,196.24,,24.25,,137.58,13.97
2020-05-09,Manhattan,33,22,72,,72,21,23,72,,69,,68,31,2,-9,27.8,,415.3,20,1.9,0,,0.2,,0.6,1.2,33,1,98.6,,1018.9,24.8,11.2,8.5,,7.2,,16.3,2.3,6,-6,55,,1008.8,22.4,3.8,3,,3.1,,9.5,1.6,992.16,78.38,4180.32,,800040,26.47,40.43,64.52,,24.9,,145.67,0.85
2020-06-22,Manhattan,70,25,72,,72,24,24,72,,62,,51,57,3,18,43,,415.3,10.4,4.7,20,,0.3,,0.2,1.2,59,20,96.5,,1016.2,67.4,23.2,32.4,,5.6,,9.8,2.9,22,19,61,,1011.8,24.1,7.5,27,,1.9,,4.3,1.8,1977.96,4.4,2310.42,,806129,3727.93,265.82,136.7,,16.91,,65.04,1.68
2020-10-07,Manhattan,67,21,72,,72,24,24,72,,61,,57,32,6,6,40,,417.9,8,5.6,13,,0.2,,0.2,1.2,74,13,91.7,,1013.8,35.2,27.8,23,,5.6,,12.6,4.1,28,11,69,,1004,25.6,12.1,17,,2,,5.7,2.4,2661.94,57.48,1946.15,,777650,741.9,400.71,81.66,,24.11,,127.96,4.63
2020-10-21,Manhattan,69,17,72,,72,19,24,72,,29,,42,45,1,15,82,,415.8,1.6,13,13.8,,0.2,,0.2,2.6,63,17,100,,1027,12.8,27.8,21.1,,2.7,,10.1,7.8,23,16,93.3,,1022.8,8.8,19.5,17.5,,1,,1,4,2864.3,3.79,211.77,,828768,121.58,214.93,33.28,,6.97,,64.38,10.16
2020-02-08,Manhattan,93,2,96,,96,24,24,96,88,,93,,40,1,-10,45.1,,419.4,5.6,3.8,-5.1,0.1,,0.2,,1.2,59,-9,80.2,,1029.8,27.2,34.3,5.8,7.5,,19,,12.7,33,-10,55.4,,1020.5,24.8,6.5,0.5,2.6,,7.3,,2.3,1391,5,676.42,,678618,400.37,720.1,74.86,24.25,,154.2,,51.65
2020-02-10,Manhattan,50,,,,,24,24,,,,,,11,20,,,,,0.8,3.8,,,,,,1.2,65,,,,,24.1,27.8,,,,,,3.4,42,,,,,8.8,15.8,,,,,,2.3,1609.83,,,,,749.52,611.99,,,,,,7.35
2020-02-21,Manhattan,63,,24,,24,23,45,24,21,,24,,40,1,,17.5,,415.6,10.4,7.5,-9.4,0.1,,0.7,,1.2,61,,51.4,,426.4,28.9,30.6,2.9,1.8,,5.6,,8.6,21,,26,,423.6,24.1,12.1,-2.5,1,,3.3,,2.3,1161.11,,1335.48,,89.95,330.43,504.35,167.98,3.64,,27.27,,37.03
2020-03-01,Manhattan,63,,72,,72,24,39,72,57,,66,,34,1,,21.1,,417.3,12.8,0.1,-7.1,0.1,,0.2,,1.2,82,,68.2,,1021.3,32.8,33.7,6.7,12.7,,22.6,,9.8,24,,46.1,,1017.9,24.1,9.3,0.2,1.3,,6,,2.2,2394.98,,1720.41,,804639,355.05,740.12,198.29,143.68,,478.59,,25.1
2020-03-10,Manhattan,58,19,72,,72,24,34,72,65,,72,,18,13,-1,18.1,,417.9,8,6.5,6.6,0.1,,0.2,,2.3,76,9,83.7,,1023.6,26.4,35.2,20,15.1,,25.7,,6.8,41,4,56.5,,1013,21.6,16.5,15.7,3.8,,11,,3.3,1534.46,134.33,1897.33,,651589,298.63,716.83,130.38,108.96,,383.14,,15.83
2020-06-27,Manhattan,71,37,71,,71,24,24,71,,41,,23,61,13,13,47,,415.3,17.6,3.8,16.1,,0.1,,0.1,1.2,119,22.3,98.9,,1013.2,48.1,23.2,27,,7.7,,9.7,4.4,54,17,78,,1006.4,25.6,12.1,23,,1.5,,2.1,2.6,3630.7,86.91,1932.52,,797637,776.1,316.62,77.69,,36.3,,47.17,5.38
2020-09-27,Manhattan,68,18,72,,72,24,21,72,,41,,41,66,3,18,59.6,,415.3,15.2,0.1,17.7,,0.1,,0.1,1.2,70,21,99,,1017.6,30.4,17.6,27.1,,2.5,,6.6,3.8,23,18.5,85,,1013.2,19.2,8.4,22,,1,,2,2.3,2764.22,11.72,1177.78,,807956,210.04,115.46,60.97,,3.79,,40.34,3.82
