date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-08-30,Manhattan,52.931330472103,19.2592592592593,15.9090909090909,5.28301886792453,52.931330472103,Moderate
2020-10-22,Manhattan,121.600858369099,8.14814814814815,57.9545454545455,21.8867924528302,121.600858369099,Unhealthy for Sensitive Populations
2020-03-16,Manhattan,70.0987124463519,25.1851851851852,26.1363636363636,9.90566037735849,70.0987124463519,Moderate
2020-04-21,Manhattan,72.2446351931331,25.1851851851852,26.1363636363636,7.92452830188679,72.2446351931331,Moderate
2020-04-27,Manhattan,35.7639484978541,26.0185185185185,22.7272727272727,6.13207547169811,35.7639484978541,Good
2020-10-27,Manhattan,70.0987124463519,11.2037037037037,38.6363636363636,12.2641509433962,70.0987124463519,Moderate
2020-01-30,Manhattan,87.2660944206009,14.0740740740741,35.2272727272727,17.5471698113208,87.2660944206009,Moderate
2020-02-26,Manhattan,104.43347639485,17.7777777777778,38.6363636363636,18.3962264150943,104.43347639485,Unhealthy for Sensitive Populations
2020-07-03,Manhattan,121.600858369099,20,26.1363636363636,9.62264150943396,121.600858369099,Unhealthy for Sensitive Populations
2020-04-03,Manhattan,48.6394849785408,22.3148148148148,19.3181818181818,5.28301886792453,48.6394849785408,Good
2020-05-14,Manhattan,74.3905579399142,24.4444444444444,26.1363636363636,13.8679245283019,74.3905579399142,Moderate
2020-01-31,Manhattan,132.330472103004,3.7037037037037,56.8181818181818,31.5094339622642,132.330472103004,Unhealthy for Sensitive Populations
2020-07-11,Manhattan,89.412017167382,21.5740740740741,25,,89.412017167382,Moderate
2020-09-03,Manhattan,80.8283261802575,25.1851851851852,23.8636363636364,13.1132075471698,80.8283261802575,Moderate
2020-10-30,Manhattan,61.5150214592275,11.8518518518519,27.2727272727273,8.77358490566038,61.5150214592275,Moderate
2020-02-19,Manhattan,78.6824034334764,20,26.1363636363636,12.2641509433962,78.6824034334764,Moderate
2020-02-24,Manhattan,145.206008583691,10.3703703703704,51.1363636363636,26.1320754716981,145.206008583691,Unhealthy for Sensitive Populations
2020-06-03,Manhattan,91.5579399141631,26.7592592592593,28.4090909090909,12.2641509433962,91.5579399141631,Moderate
2020-06-05,Manhattan,91.5579399141631,21.5740740740741,31.8181818181818,10.5660377358491,91.5579399141631,Moderate
2020-07-29,Manhattan,95.8497854077253,31.1111111111111,26.1363636363636,14.0566037735849,95.8497854077253,Moderate
2020-09-13,Manhattan,65.8068669527897,15.5555555555556,13.6363636363636,3.58490566037736,65.8068669527897,Moderate
2020-10-26,Manhattan,89.412017167382,10.3703703703704,38.6363636363636,15.7547169811321,89.412017167382,Moderate
2020-03-29,Manhattan,50.7854077253219,29.6296296296296,19.3181818181818,3.58490566037736,50.7854077253219,Moderate
2020-04-30,Manhattan,74.3905579399142,28.8888888888889,19.3181818181818,5.18867924528302,74.3905579399142,Moderate
